# file...... time_results/meter_data_no1547_zip/current/m652.csv
# date...... Wed May  2 01:07:02 2018
# user...... ericlinxie
# host...... (null)
# target.... meter 61
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_current_A.real,measured_current_A.imag,measured_current_B.real,measured_current_B.imag,measured_current_C.real,measured_current_C.imag
2000-08-02 12:24:16 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:24:17 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:24:18 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:24:19 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:24:20 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:24:21 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:24:22 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:24:23 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:24:24 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:24:25 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:24:26 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:24:27 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:24:28 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:24:29 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:24:30 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:24:31 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:24:32 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:24:33 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:24:34 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:24:35 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:24:36 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:24:37 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:24:38 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:24:39 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:24:40 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:24:41 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:24:42 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:24:43 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:24:44 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:24:45 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:24:46 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:24:47 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:24:48 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:24:49 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:24:50 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:24:51 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:24:52 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:24:53 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:24:54 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:24:55 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:24:56 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:24:57 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:24:58 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:24:59 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:25:00 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:25:01 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:25:02 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:25:03 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:25:04 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:25:05 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:25:06 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:25:07 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:25:08 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:25:09 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:25:10 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:25:11 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:25:12 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:25:13 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:25:14 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:25:15 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:25:16 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:25:17 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:25:18 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:25:19 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:25:20 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:25:21 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:25:22 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:25:23 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:25:24 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:25:25 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:25:26 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:25:27 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:25:28 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:25:29 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:25:30 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:25:31 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:25:32 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:25:33 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:25:34 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:25:35 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:25:36 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:25:37 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:25:38 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:25:39 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:25:40 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:25:41 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:25:42 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:25:43 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:25:44 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:25:45 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:25:46 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:25:47 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:25:48 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:25:49 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:25:50 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:25:51 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:25:52 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:25:53 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:25:54 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:25:55 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:25:56 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:25:57 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:25:58 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:25:59 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:26:00 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:26:01 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:26:02 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:26:03 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:26:04 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:26:05 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:26:06 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:26:07 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:26:08 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:26:09 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:26:10 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:26:11 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:26:12 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:26:13 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:26:14 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:26:15 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:26:16 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:26:17 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:26:18 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:26:19 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:26:20 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:26:21 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:26:22 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:26:23 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:26:24 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:26:25 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:26:26 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:26:27 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:26:28 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:26:29 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:26:30 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:26:31 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:26:32 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:26:33 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:26:34 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:26:35 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:26:36 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:26:37 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:26:38 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:26:39 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:26:40 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:26:41 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:26:42 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:26:43 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:26:44 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:26:45 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:26:46 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:26:47 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:26:48 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:26:49 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:26:50 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:26:51 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:26:52 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:26:53 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:26:54 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:26:55 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:26:56 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:26:57 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:26:58 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:26:59 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:27:00 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:27:01 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:27:02 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:27:03 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:27:04 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:27:05 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:27:06 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:27:07 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:27:08 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:27:09 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:27:10 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:27:11 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:27:12 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:27:13 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:27:14 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:27:15 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:27:16 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:27:17 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:27:18 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:27:19 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:27:20 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:27:21 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:27:22 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:27:23 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:27:24 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:27:25 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:27:26 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:27:27 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:27:28 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:27:29 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:27:30 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:27:31 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:27:32 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:27:33 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:27:34 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:27:35 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:27:36 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:27:37 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:27:38 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:27:39 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:27:40 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:27:41 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:27:42 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:27:43 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:27:44 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:27:45 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:27:46 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:27:47 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:27:48 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:27:49 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:27:50 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:27:51 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:27:52 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:27:53 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:27:54 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:27:55 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:27:56 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:27:57 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:27:58 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:27:59 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:28:00 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:28:01 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:28:02 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:28:03 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:28:04 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:28:05 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:28:06 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:28:07 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:28:08 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:28:09 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:28:10 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:28:11 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:28:12 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:28:13 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:28:14 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:28:15 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:28:16 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:28:17 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:28:18 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:28:19 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:28:20 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:28:21 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:28:22 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:28:23 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:28:24 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:28:25 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:28:26 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:28:27 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:28:28 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:28:29 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:28:30 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:28:31 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:28:32 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:28:33 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:28:34 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:28:35 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:28:36 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:28:37 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:28:38 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:28:39 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:28:40 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:28:41 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:28:42 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:28:43 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:28:44 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:28:45 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:28:46 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:28:47 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:28:48 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:28:49 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:28:50 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:28:51 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:28:52 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:28:53 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:28:54 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:28:55 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:28:56 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:28:57 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:28:58 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:28:59 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:29:00 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:29:01 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:29:02 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:29:03 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:29:04 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:29:05 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:29:06 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:29:07 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:29:08 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:29:09 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:29:10 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:29:11 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:29:12 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:29:13 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:29:14 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:29:15 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:29:16 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:29:17 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:29:18 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:29:19 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:29:20 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:29:21 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:29:22 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:29:23 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:29:24 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:29:25 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:29:26 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:29:27 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:29:28 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:29:29 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:29:30 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:29:31 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:29:32 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:29:33 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:29:34 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:29:35 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:29:36 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:29:37 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:29:38 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:29:39 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:29:40 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:29:41 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:29:42 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:29:43 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:29:44 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:29:45 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:29:46 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:29:47 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:29:48 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:29:49 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:29:50 HDT,+60.0488,-23.2997,+0,+0,+0,+0
2000-08-02 12:29:51 HDT,+60.0488,-23.2996,+0,+0,+0,+0
2000-08-02 12:29:52 HDT,+60.0488,-23.2997,+0,+0,+0,+0
